Customer_ID,Customer_Name,Segment,City,State,Country,Postal_Code,Market,Region,Ingestion_Date
BT-11305,Beth Thompson,Home Office,Superior,Wisconsin,United States,54880,US,Central,2025-07-06
HM-14860,Harry Marie,Corporate,Licheng,Guangdong,China,0,APAC,North Asia,2025-07-06
BT-1395,Bill Tyler,Corporate,Tetouan,Tanger-T�touan,Morocco,0,Africa,Africa,2025-07-06
HP-4815,Harold Pawlan,Home Office,Lublin,Lublin,Poland,0,EMEA,EMEA,2025-07-06
HG-5025,Hunter Glantz,Consumer,Alexandria,Al Iskandariyah,Egypt,0,Africa,Africa,2025-07-06
JC-5775,John Castell,Consumer,Bulawayo,Bulawayo,Zimbabwe,0,Africa,Africa,2025-07-06
RF-9345,Randy Ferguson,Corporate,Riyadh,Ar Riyad,Saudi Arabia,0,EMEA,EMEA,2025-07-06
LW-6990,Lindsay Williams,Corporate,Salihli,Manisa,Turkey,0,EMEA,EMEA,2025-07-06
MT-18070,Michelle Tran,Home Office,Rotterdam,South Holland,Netherlands,0,EU,Central,2025-07-06
MH-7290,Marc Harrigan,Home Office,Accra,Greater Accra,Ghana,0,Africa,Africa,2025-07-06
CA-2055,Cathy Armstrong,Home Office,Shushtar,Khuzestan,Iran,0,EMEA,EMEA,2025-07-06
BO-11425,Bobby Odegard,Consumer,New York City,New York,United States,10024,US,East,2025-07-06
PB-9105,Peter B�hler,Consumer,Mamak,Ankara,Turkey,0,EMEA,EMEA,2025-07-06
MW-8235,Mitch Willingham,Corporate,Lagos,Lagos,Nigeria,0,Africa,Africa,2025-07-06
HP-14815,Harold Pawlan,Home Office,Wigan,England,United Kingdom,0,EU,North,2025-07-06
HA-4905,Helen Abelman,Consumer,Hamadan,Hamadan,Iran,0,EMEA,EMEA,2025-07-06
MV-8190,Mike Vittorini,Consumer,Lagos,Lagos,Nigeria,0,Africa,Africa,2025-07-06
DB-13660,Duane Benoit,Consumer,Madrid,Madrid,Spain,0,EU,South,2025-07-06
SG-10470,Sheri Gordon,Consumer,Abidjan,Lagunes,Cote d'Ivoire,0,Africa,Africa,2025-07-06
TB-21355,Todd Boyes,Corporate,New York City,New York,United States,10009,US,East,2025-07-06
TT-11265,Tim Taslimi,Corporate,Soweto,Gauteng,South Africa,0,Africa,Africa,2025-07-06
JK-15625,Jim Karlsson,Consumer,Bogot�,Bogota,Colombia,0,LATAM,South,2025-07-06
JF-15295,Jason Fortune-,Consumer,S�o Paulo,S�o Paulo,Brazil,0,LATAM,South,2025-07-06
BH-11710,Brosina Hoffman,Consumer,Newcastle,New South Wales,Australia,0,APAC,Oceania,2025-07-06
DB-12970,Darren Budd,Corporate,Mandurah,Western Australia,Australia,0,APAC,Oceania,2025-07-06
DR-12880,Dan Reichenbach,Corporate,Newark,Ohio,United States,43055,US,East,2025-07-06
NP-8325,Naresj Patel,Consumer,Sokoto,Sokoto,Nigeria,0,Africa,Africa,2025-07-06
RW-9630,Rob Williams,Corporate,Hamilton,Ontario,Canada,0,Canada,Canada,2025-07-06
JS-15685,Jim Sink,Corporate,Managua,Managua,Nicaragua,0,LATAM,Central,2025-07-06
LR-17035,Lisa Ryan,Corporate,Houston,Texas,United States,77041,US,Central,2025-07-06
DC-3285,Debra Catini,Consumer,Bursa,Bursa,Turkey,0,EMEA,EMEA,2025-07-06
SS-20875,Sung Shariari,Consumer,Buenos Aires,Buenos Aires,Argentina,0,LATAM,South,2025-07-06
SR-10740,Steven Roelle,Home Office,Mogadishu,Banaadir,Somalia,0,Africa,Africa,2025-07-06
SF-10200,Sarah Foster,Consumer,Bursa,Bursa,Turkey,0,EMEA,EMEA,2025-07-06
CV-12805,Cynthia Voltz,Corporate,Ludwigshafen am Rhein,Rhineland-Palatinate,Germany,0,EU,Central,2025-07-06
MC-7425,Mark Cousins,Corporate,Enugu,Enugu,Nigeria,0,Africa,Africa,2025-07-06
BF-11005,Barry Franz,Home Office,Marseille,Provence-Alpes-C�te d'Azur,France,0,EU,Central,2025-07-06
CG-12520,Claire Gute,Consumer,Poole,England,United Kingdom,0,EU,North,2025-07-06
